ym,n,disp,long,short,cash,spy,capin,ratio,vix,real_n
2018-11,96,0.027715594781445085,0.02198897313821856,0.005726621643226527,0.001791932748218866,0.018549061551430546,2.2582137335164125,0.9595651104962101,21.23,0
2018-12,96,-0.0021631458658569677,-0.022193967045229517,0.02003082117937255,0.0018478659953709484,-0.08804875854623961,2.3154539892009716,1.155945614244409,18.07,0
2019-01,97,0.007534076923531946,0.05672627395752755,-0.049192197033995605,0.001949224515139022,0.08006609287528677,2.538774243048898,0.8916767335379863,25.420000000000005,0
2019-02,97,0.004090832708283887,0.016974443189275573,-0.012883610480991686,0.0019476757745968578,0.03241546058176037,2.616211270157111,1.409643201676867,16.57,0
2019-03,97,0.0010821465161731084,0.0020851403414745644,-0.001002993825301456,0.0019563430728893726,0.018100488210133436,2.5887266611100817,1.5637620160814978,14.78,0
2019-04,97,-0.0028830231729044184,0.021387700413001417,-0.024270723585905835,0.0019647087042479216,0.04085230890273195,2.5764278885328196,1.6777970797808235,13.71,0
2019-05,97,-0.007401554421851437,-0.022096735353481143,0.014695180931629706,0.0019391907425241003,-0.06377073590550375,2.6347744339363985,1.7929513397588364,13.119999999999997,0
2019-06,97,-0.0011167376426044762,0.04542549970310632,-0.046542237345710794,0.0019291969682294337,0.06958613505834466,2.729564627087364,1.3025022774794093,18.71,0
2019-07,97,-0.00036255606352765014,-0.0025871663527669364,0.0022246102892392863,0.0019437338724261923,0.015119471449440258,2.8133063786903807,1.6656148599733889,15.079999999999998,0
2019-08,97,0.01437060431428879,-0.003684755184024538,0.018055359498313328,0.001725352548958128,-0.016743230399721587,2.797039495316736,1.5491463881281489,16.12,0
2019-09,97,-0.0012579501696909482,-0.003642652865498932,0.002384702695807984,0.0016522895494439703,0.019457759831007282,2.806497091531168,1.3201621766336418,18.98,0
2019-10,97,0.004272023876721834,0.007523517202827436,-0.003251493326105602,0.0014819724744362754,0.022104391718645644,2.8214770861458787,1.551134295362111,16.24,0
2019-11,97,-0.006710970781400535,0.01359465425997538,-0.020305625041375914,0.0012569293629157016,0.036198775180647846,2.689339645236004,1.8162394155832378,13.22,0
2019-12,97,-0.008183399274507484,0.005864786767934589,-0.014048186042442071,0.0012575080935195047,0.02905498681748231,2.644534695264161,1.870892403881993,12.619999999999997,0
2020-01,96,0.018739740802642915,0.0034644383205314766,0.01527530248211144,0.001262428653132154,-0.00040354711421108913,2.263588144607445,1.4818614212440517,13.780000000000001,0
2020-02,96,0.007629207654167462,-0.013255168163175034,0.020884375817342496,0.001288104471434829,-0.07916579355684272,2.1692806505193105,1.0387098324087465,18.84,0
2020-03,96,0.025798231475636837,-0.018664205574979272,0.04446243705061611,0.0005286861046409945,-0.12487146305300578,2.3964114508933236,0.5389743814908853,40.11,0
2020-04,96,0.02404026754637055,0.08659501074186758,-0.06255474319549703,4.050090177653308e-05,0.12698385765346787,2.7978357363206072,0.4714148345609175,53.54,0
2020-05,96,0.017341808484754213,0.02522565135938761,-0.007883842874633399,4.039398936483629e-05,0.047645359713394564,3.054425524392906,0.8068600836053752,34.15,0
2020-06,96,0.006544133459381516,-0.006926295723071135,0.013470429182452651,6.466889061806046e-05,0.017734114745758367,2.996664072909321,0.9826681258889248,27.51,0
2020-07,96,-0.0025116000870562226,0.020292977908406954,-0.022804577995463177,7.280124634673917e-05,0.05889230612815477,2.9316715376811047,0.8691060176304992,30.43,0
2020-08,96,-0.004123430765379833,0.035766993815132764,-0.0398904245805126,8.084194622188888e-05,0.06979650077345712,2.9896645337333396,1.102618831343022,24.46,0
2020-09,96,0.006406525307712317,-0.022869290262139873,0.02927581556985219,7.259761711809133e-05,-0.03744332906600323,3.2031771758782273,1.094137640072037,26.41,12
2020-10,96,0.009250875793762315,-0.01998059927541611,0.029231475069178427,7.261573435488209e-05,-0.02493391286048441,3.1790208601572054,1.0875335071643906,26.369999999999997,12
2020-11,96,0.026040106710980976,0.08832041669747738,-0.062280309986496404,7.256447432351022e-05,0.10877703737177957,3.2473675686530354,0.7705108084229888,38.02,11
2020-12,96,-0.0043371276164490095,0.008427430868982781,-0.01276455848543179,7.247128044705507e-05,0.03704860516345265,3.3716260705932233,1.4786470128401177,20.57,11
2021-01,96,0.007615574263889351,-0.0176030854943135,0.025218659758202852,7.234567988295382e-05,-0.010190489088611088,3.5390934893948947,1.4033630348828259,22.75,13
2021-02,96,0.02550156758681456,0.015514138160916261,0.0099874294258983,6.431553283824923e-05,0.02780546849632537,3.5267007426261605,0.9614600441534767,33.09,13
2021-03,96,0.007990906371005146,0.020591543850276027,-0.012600637479270881,5.636098410312902e-05,0.04539954408860725,3.3811701089216966,1.091301136271164,27.949999999999996,13
2021-04,96,-0.011649076795778757,0.017639530469083328,-0.029288607264862085,5.655173063131829e-05,0.052910156345455484,3.054176060597226,1.4202072895766102,19.4,13
2021-05,96,0.00949267154484271,-0.0048334032662457815,0.014326074811088491,4.855434962665324e-05,0.006565982424354022,2.891300746693516,1.4015425715439176,18.61,13
2021-06,96,-0.0009003959646948986,0.0020513616216437116,-0.00295175758633861,6.477025060754794e-05,0.022427528509005645,2.844624088678084,1.5311236606331904,16.76,12
