date,ticker,side,call_prem_pct,size,return_pct,pnl_pu_pct,pnl_contribution_pct,in_recovery,ym
2017-09-01,AAPL,buy_call,1.1344,1,-5.6553,-1.1344,-0.011344,False,2017-09
2017-09-01,ABBV,buy_call,1.0193,1,18.008,16.9886,0.169886,False,2017-09
2017-09-01,ABT,buy_call,0.8869,1,4.7507,3.8637,0.038637,False,2017-09
2017-09-01,ADBE,buy_call,1.0366,1,-3.8541,-1.0366,-0.010366,False,2017-09
2017-09-01,ADP,skip,0.0,0,2.6768,0.0,0.0,False,2017-09
2017-09-01,AMAT,buy_call,1.5052,1,15.7149,14.2097,0.142097,False,2017-09
2017-09-01,AMGN,buy_call,1.0193,1,5.5901,4.5707,0.045707,False,2017-09
2017-09-01,AMT,buy_call,1.089,1,-7.6798,-1.089,-0.01089,False,2017-09
2017-09-01,AMZN,skip,0.0,0,-1.9631,0.0,0.0,False,2017-09
2017-09-01,AVGO,buy_call,1.5052,1,-3.7807,-1.5052,-0.015052,False,2017-09
2017-09-01,AXP,buy_call,0.9779,1,5.0639,4.086,0.04086,False,2017-09
2017-09-01,BA,skip,0.0,0,6.7038,0.0,0.0,False,2017-09
2017-09-01,BAC,skip,0.0,0,6.612,0.0,0.0,False,2017-09
2017-09-01,BDX,skip,0.0,0,-1.7499,0.0,0.0,False,2017-09
2017-09-01,BLK,skip,0.0,0,7.3463,0.0,0.0,False,2017-09
2017-09-01,BMY,buy_call,1.0193,1,5.3902,4.3709,0.043709,False,2017-09
2017-09-01,BRK-B,buy_call,0.6524,1,1.1923,0.5399,0.005399,False,2017-09
2017-09-01,C,skip,0.0,0,7.4186,0.0,0.0,False,2017-09
2017-09-01,CAT,buy_call,1.1655,1,6.1452,4.9797,0.049797,False,2017-09
2017-09-01,CHTR,buy_call,1.1182,1,-8.8122,-1.1182,-0.011182,False,2017-09
2017-09-01,CL,skip,0.0,0,1.689,0.0,0.0,False,2017-09
2017-09-01,CMCSA,buy_call,1.1182,1,-5.245,-1.1182,-0.011182,False,2017-09
2017-09-01,COST,skip,0.0,0,5.152,0.0,0.0,False,2017-09
2017-09-01,CRM,buy_call,1.4046,1,-2.1678,-1.4046,-0.014046,False,2017-09
2017-09-01,CSCO,buy_call,1.089,1,4.4086,3.3196,0.033196,False,2017-09
2017-09-01,CTSH,buy_call,1.089,1,2.7199,1.631,0.01631,False,2017-09
2017-09-01,CVS,skip,0.0,0,5.1461,0.0,0.0,False,2017-09
2017-09-01,CVX,skip,0.0,0,10.2774,0.0,0.0,False,2017-09
2017-09-01,DHR,buy_call,0.8869,1,2.8291,1.9421,0.019421,False,2017-09
2017-09-01,DIS,skip,0.0,0,-2.5988,0.0,0.0,False,2017-09
2017-09-01,DUK,buy_call,0.7122,1,-2.8769,-0.7122,-0.007122,False,2017-09
2017-09-01,ELV,buy_call,1.0721,1,-3.1422,-1.0721,-0.010721,False,2017-09
2017-09-01,EOG,skip,0.0,0,13.8252,0.0,0.0,False,2017-09
2017-09-01,EQIX,buy_call,1.089,1,-4.2949,-1.089,-0.01089,False,2017-09
2017-09-01,FDX,buy_call,1.089,1,5.2244,4.1354,0.041354,False,2017-09
2017-09-01,GE,skip,0.0,0,-1.5071,0.0,0.0,False,2017-09
2017-09-01,GILD,buy_call,1.0193,1,-3.2135,-1.0193,-0.010193,False,2017-09
2017-09-01,GM,buy_call,1.1655,1,10.5091,9.3436,0.093436,False,2017-09
2017-09-01,GOOGL,buy_call,1.2571,1,1.9346,0.6775,0.006775,False,2017-09
2017-09-01,GS,skip,0.0,0,6.3735,0.0,0.0,False,2017-09
2017-09-01,HD,buy_call,1.0083,1,9.7799,8.7716,0.087716,False,2017-09
2017-09-01,HON,buy_call,1.089,1,3.0081,1.9191,0.019191,False,2017-09
2017-09-01,IBM,skip,0.0,0,2.505,0.0,0.0,False,2017-09
2017-09-01,INTC,skip,0.0,0,9.3979,0.0,0.0,False,2017-09
2017-09-01,ISRG,buy_call,0.8869,1,4.1018,3.2149,0.032149,False,2017-09
2017-09-01,ITW,skip,0.0,0,7.5995,0.0,0.0,False,2017-09
2017-09-01,JNJ,skip,0.0,0,-1.1581,0.0,0.0,False,2017-09
2017-09-01,JPM,skip,0.0,0,5.0831,0.0,0.0,False,2017-09
2017-09-01,KO,skip,0.0,0,-1.1855,0.0,0.0,False,2017-09
2017-09-01,LLY,skip,0.0,0,5.8993,0.0,0.0,False,2017-09
2017-09-01,LMT,buy_call,1.1655,1,2.2082,1.0427,0.010427,False,2017-09
2017-09-01,LOW,skip,0.0,0,8.1878,0.0,0.0,False,2017-09
2017-09-01,MA,buy_call,0.9779,1,5.9264,4.9485,0.049485,False,2017-09
2017-09-01,MCD,buy_call,0.7122,1,-1.4755,-0.7122,-0.007122,False,2017-09
2017-09-01,MDLZ,skip,0.0,0,0.0,0.0,0.0,False,2017-09
2017-09-01,MDT,skip,0.0,0,-3.5351,0.0,0.0,False,2017-09
2017-09-01,MET,skip,0.0,0,11.7388,0.0,0.0,False,2017-09
2017-09-01,META,buy_call,1.5645,1,-0.6396,-1.5645,-0.015645,False,2017-09
2017-09-01,MMM,buy_call,1.089,1,3.3219,2.2329,0.022329,False,2017-09
2017-09-01,MO,skip,0.0,0,0.0315,0.0,0.0,False,2017-09
2017-09-01,MRK,skip,0.0,0,0.2662,0.0,0.0,False,2017-09
2017-09-01,MS,skip,0.0,0,5.8681,0.0,0.0,False,2017-09
2017-09-01,MSFT,buy_call,1.0366,1,0.1563,-0.8803,-0.008803,False,2017-09
2017-09-01,NEE,buy_call,0.7122,1,-1.9924,-0.7122,-0.007122,False,2017-09
2017-09-01,NFLX,skip,0.0,0,3.8006,0.0,0.0,False,2017-09
2017-09-01,NKE,skip,0.0,0,-1.4805,0.0,0.0,False,2017-09
2017-09-01,NVDA,buy_call,1.9445,1,5.5993,3.6548,0.036548,False,2017-09
2017-09-01,ORCL,buy_call,1.2967,1,-3.934,-1.2967,-0.012967,False,2017-09
2017-09-01,PEP,skip,0.0,0,-3.0418,0.0,0.0,False,2017-09
2017-09-01,PFE,buy_call,1.0193,1,6.2757,5.2564,0.052564,False,2017-09
2017-09-01,PG,buy_call,0.7571,1,-1.3981,-0.7571,-0.007571,False,2017-09
2017-09-01,PM,buy_call,0.8056,1,-5.0629,-0.8056,-0.008056,False,2017-09
2017-09-01,PYPL,buy_call,0.9779,1,3.81,2.8321,0.028321,False,2017-09
2017-09-01,QCOM,skip,0.0,0,0.2759,0.0,0.0,False,2017-09
2017-09-01,SBUX,buy_call,0.7122,1,-1.6543,-0.7122,-0.007122,False,2017-09
2017-09-01,SCHW,skip,0.0,0,9.8298,0.0,0.0,False,2017-09
2017-09-01,SLB,skip,0.0,0,9.841,0.0,0.0,False,2017-09
2017-09-01,SO,buy_call,0.7122,1,3.0434,2.3312,0.023312,False,2017-09
2017-09-01,SPG,skip,0.0,0,3.8177,0.0,0.0,False,2017-09
2017-09-01,SYK,skip,0.0,0,0.4598,0.0,0.0,False,2017-09
2017-09-01,T,skip,0.0,0,4.5649,0.0,0.0,False,2017-09
2017-09-01,TGT,skip,0.0,0,9.4349,0.0,0.0,False,2017-09
2017-09-01,TMO,buy_call,1.0198,1,1.1008,0.0809,0.000809,False,2017-09
2017-09-01,TMUS,buy_call,1.1182,1,-4.7133,-1.1182,-0.011182,False,2017-09
2017-09-01,TXN,buy_call,1.5052,1,8.2347,6.7295,0.067295,False,2017-09
2017-09-01,UNH,buy_call,1.0721,1,-1.5335,-1.0721,-0.010721,False,2017-09
2017-09-01,UNP,buy_call,1.1655,1,10.774,9.6085,0.096085,False,2017-09
2017-09-01,USB,skip,0.0,0,4.5659,0.0,0.0,False,2017-09
2017-09-01,V,buy_call,0.9197,1,1.8253,0.9056,0.009056,False,2017-09
2017-09-01,VZ,buy_call,1.1182,1,3.1686,2.0505,0.020505,False,2017-09
2017-09-01,WFC,skip,0.0,0,8.7735,0.0,0.0,False,2017-09
2017-09-01,WMT,skip,0.0,0,0.7192,0.0,0.0,False,2017-09
2017-09-01,XOM,skip,0.0,0,8.443,0.0,0.0,False,2017-09
2017-10-01,AAPL,skip,0.0,0,9.6807,0.0,0.0,False,2017-10
2017-10-01,ABBV,buy_call,1.0911,1,1.5642,0.4731,0.004731,False,2017-10
2017-10-01,ABT,buy_call,0.9494,1,1.6305,0.681,0.00681,False,2017-10
2017-10-01,ADBE,skip,0.0,0,17.4152,0.0,0.0,False,2017-10
2017-10-01,ADP,buy_call,1.1657,1,6.9123,5.7466,0.057466,False,2017-10
2017-10-01,AMAT,buy_call,1.6112,1,8.3317,6.7205,0.067205,False,2017-10
2017-10-01,AMGN,buy_call,1.0911,1,-6.0231,-1.0911,-0.010911,False,2017-10
2017-10-01,AMT,skip,0.0,0,5.6316,0.0,0.0,False,2017-10
2017-10-01,AMZN,skip,0.0,0,14.9717,0.0,0.0,False,2017-10
2017-10-01,AVGO,skip,0.0,0,9.2557,0.0,0.0,False,2017-10
2017-10-01,AXP,buy_call,1.0468,1,5.5936,4.5468,0.045468,False,2017-10
2017-10-01,BA,buy_call,1.1581,1,1.483,0.3249,0.003249,False,2017-10
2017-10-01,BAC,buy_call,1.2344,1,8.09,6.8555,0.068555,False,2017-10
2017-10-01,BDX,skip,0.0,0,6.8831,0.0,0.0,False,2017-10
2017-10-01,BLK,buy_call,1.0573,1,5.3099,4.2525,0.042525,False,2017-10
2017-10-01,BMY,buy_call,1.0911,1,-3.2632,-1.0911,-0.010911,False,2017-10
2017-10-01,BRK-B,buy_call,0.6984,1,1.9747,1.2763,0.012763,False,2017-10
2017-10-01,C,buy_call,1.1581,1,1.0448,-0.1133,-0.001133,False,2017-10
2017-10-01,CAT,buy_call,1.2476,1,8.8926,7.645,0.07645,False,2017-10
2017-10-01,CHTR,skip,0.0,0,-8.0485,0.0,0.0,False,2017-10
2017-10-01,CL,buy_call,0.8104,1,-3.2944,-0.8104,-0.008104,False,2017-10
2017-10-01,CMCSA,skip,0.0,0,-6.3669,0.0,0.0,False,2017-10
2017-10-01,COST,buy_call,0.9954,1,-1.9539,-0.9954,-0.009954,False,2017-10
2017-10-01,CRM,skip,0.0,0,9.5483,0.0,0.0,False,2017-10
2017-10-01,CSCO,buy_call,1.1657,1,1.5462,0.3805,0.003805,False,2017-10
2017-10-01,CTSH,buy_call,1.1657,1,4.3149,3.1492,0.031492,False,2017-10
2017-10-01,CVS,buy_call,1.1477,1,-15.728,-1.1477,-0.011477,False,2017-10
2017-10-01,CVX,buy_call,1.1825,1,-1.3702,-1.1825,-0.011825,False,2017-10
2017-10-01,DHR,buy_call,0.9494,1,7.7423,6.7929,0.067929,False,2017-10
2017-10-01,DIS,skip,0.0,0,-0.771,0.0,0.0,False,2017-10
2017-10-01,DUK,skip,0.0,0,5.2312,0.0,0.0,False,2017-10
2017-10-01,ELV,skip,0.0,0,10.5798,0.0,0.0,False,2017-10
2017-10-01,EOG,buy_call,1.2476,1,3.2355,1.9879,0.019879,False,2017-10
2017-10-01,EQIX,skip,0.0,0,3.8539,0.0,0.0,False,2017-10
2017-10-01,FDX,buy_call,1.1657,1,0.3368,-0.8289,-0.008289,False,2017-10
2017-10-01,GE,skip,0.0,0,-15.7922,0.0,0.0,False,2017-10
2017-10-01,GILD,skip,0.0,0,-6.9011,0.0,0.0,False,2017-10
2017-10-01,GM,buy_call,1.2476,1,7.5234,6.2758,0.062758,False,2017-10
2017-10-01,GOOGL,buy_call,1.3457,1,6.0921,4.7464,0.047464,False,2017-10
2017-10-01,GS,buy_call,1.0573,1,2.2303,1.1729,0.011729,False,2017-10
2017-10-01,HD,buy_call,1.0793,1,1.3573,0.2779,0.002779,False,2017-10
2017-10-01,HON,buy_call,1.1657,1,1.7074,0.5417,0.005417,False,2017-10
2017-10-01,IBM,buy_call,1.1657,1,6.1897,5.024,0.05024,False,2017-10
2017-10-01,INTC,buy_call,1.6112,1,19.4591,17.8478,0.178478,False,2017-10
2017-10-01,ISRG,buy_call,0.9494,1,7.6682,6.7188,0.067188,False,2017-10
2017-10-01,ITW,buy_call,1.1657,1,6.3467,5.181,0.05181,False,2017-10
2017-10-01,JNJ,skip,0.0,0,7.2302,0.0,0.0,False,2017-10
2017-10-01,JPM,buy_call,1.0573,1,5.3398,4.2824,0.042824,False,2017-10
2017-10-01,KO,skip,0.0,0,2.9679,0.0,0.0,False,2017-10
2017-10-01,LLY,buy_call,1.3589,1,-4.2085,-1.3589,-0.013589,False,2017-10
2017-10-01,LMT,buy_call,1.2476,1,-0.6864,-1.2476,-0.012476,False,2017-10
2017-10-01,LOW,buy_call,1.0793,1,0.0125,-1.0669,-0.010669,False,2017-10
2017-10-01,MA,buy_call,1.0468,1,5.3612,4.3144,0.043144,False,2017-10
2017-10-01,MCD,skip,0.0,0,6.5292,0.0,0.0,False,2017-10
2017-10-01,MDLZ,buy_call,0.8624,1,2.4493,1.5869,0.015869,False,2017-10
2017-10-01,MDT,skip,0.0,0,4.1515,0.0,0.0,False,2017-10
2017-10-01,MET,buy_call,1.0573,1,3.1376,2.0803,0.020803,False,2017-10
2017-10-01,META,skip,0.0,0,5.3783,0.0,0.0,False,2017-10
2017-10-01,MMM,buy_call,1.1657,1,9.6665,8.5008,0.085008,False,2017-10
2017-10-01,MO,buy_call,0.8624,1,2.342,1.4796,0.014796,False,2017-10
2017-10-01,MRK,buy_call,1.0497,1,-13.3399,-1.0497,-0.010497,False,2017-10
2017-10-01,MS,buy_call,1.0573,1,3.7991,2.7417,0.027417,False,2017-10
2017-10-01,MSFT,buy_call,1.1097,1,11.666,10.5563,0.105563,False,2017-10
2017-10-01,NEE,skip,0.0,0,5.8137,0.0,0.0,False,2017-10
2017-10-01,NFLX,buy_call,1.7267,1,8.3154,6.5887,0.065887,False,2017-10
2017-10-01,NKE,skip,0.0,0,6.056,0.0,0.0,False,2017-10
2017-10-01,NVDA,buy_call,2.0815,1,15.6849,13.6034,0.136034,False,2017-10
2017-10-01,ORCL,skip,0.0,0,5.274,0.0,0.0,False,2017-10
2017-10-01,PEP,skip,0.0,0,-1.0769,0.0,0.0,False,2017-10
2017-10-01,PFE,buy_call,1.0911,1,-1.7927,-1.0911,-0.010911,False,2017-10
2017-10-01,PG,skip,0.0,0,-5.1,0.0,0.0,False,2017-10
2017-10-01,PM,skip,0.0,0,-4.8391,0.0,0.0,False,2017-10
2017-10-01,PYPL,buy_call,1.0468,1,13.3219,12.2751,0.122751,False,2017-10
2017-10-01,QCOM,buy_call,1.6422,1,-1.6011,-1.6422,-0.016422,False,2017-10
2017-10-01,SBUX,skip,0.0,0,2.1038,0.0,0.0,False,2017-10
2017-10-01,SCHW,buy_call,1.0573,1,2.5148,1.4575,0.014575,False,2017-10
2017-10-01,SLB,buy_call,1.2476,1,-7.5289,-1.2476,-0.012476,False,2017-10
2017-10-01,SO,buy_call,0.7623,1,6.2271,5.4648,0.054648,False,2017-10
2017-10-01,SPG,buy_call,1.1657,1,-3.5277,-1.1657,-0.011657,False,2017-10
2017-10-01,SYK,buy_call,0.9494,1,9.3778,8.4283,0.084283,False,2017-10
2017-10-01,T,buy_call,1.1969,1,-14.0924,-1.1969,-0.011969,False,2017-10
2017-10-01,TGT,buy_call,0.9448,1,0.0509,-0.8939,-0.008939,False,2017-10
2017-10-01,TMO,buy_call,1.0917,1,2.5275,1.4358,0.014358,False,2017-10
2017-10-01,TMUS,skip,0.0,0,-3.0652,0.0,0.0,False,2017-10
2017-10-01,TXN,buy_call,1.6112,1,7.8648,6.2536,0.062536,False,2017-10
2017-10-01,UNH,skip,0.0,0,7.7446,0.0,0.0,False,2017-10
2017-10-01,UNP,buy_call,1.2476,1,-0.1552,-1.2476,-0.012476,False,2017-10
2017-10-01,USB,buy_call,1.0573,1,2.0395,0.9821,0.009821,False,2017-10
2017-10-01,V,buy_call,0.9844,1,4.504,3.5195,0.035195,False,2017-10
2017-10-01,VZ,buy_call,1.1969,1,-3.2734,-1.1969,-0.011969,False,2017-10
2017-10-01,WFC,buy_call,1.3444,1,1.7951,0.4507,0.004507,False,2017-10
2017-10-01,WMT,buy_call,0.9448,1,11.7353,10.7905,0.107905,False,2017-10
2017-10-01,XOM,buy_call,1.2476,1,1.6711,0.4235,0.004235,False,2017-10
2017-11-01,AAPL,buy_call,1.3455,1,1.6624,0.3168,0.003168,False,2017-11
2017-11-01,ABBV,buy_call,1.209,1,8.1398,6.9307,0.069307,False,2017-11
2017-11-01,ABT,buy_call,1.052,1,4.4546,3.4026,0.034026,False,2017-11
2017-11-01,ADBE,buy_call,1.2296,1,3.6024,2.3728,0.023728,False,2017-11
2017-11-01,ADP,buy_call,1.2917,1,-1.5483,-1.2917,-0.012917,False,2017-11
2017-11-01,AMAT,buy_call,1.7853,1,-6.4859,-1.7853,-0.017853,False,2017-11
2017-11-01,AMGN,skip,0.0,0,0.2511,0.0,0.0,False,2017-11
2017-11-01,AMT,buy_call,1.2917,1,0.1809,-1.1107,-0.011107,False,2017-11
2017-11-01,AMZN,buy_call,1.6368,1,6.4662,4.8294,0.048294,False,2017-11
2017-11-01,AVGO,buy_call,1.7853,1,5.3162,3.5309,0.035309,False,2017-11
2017-11-01,AXP,buy_call,1.1599,1,2.6876,1.5277,0.015277,False,2017-11
2017-11-01,BA,buy_call,1.2833,1,7.2951,6.0118,0.060118,False,2017-11
2017-11-01,BAC,buy_call,1.3678,1,2.8478,1.4799,0.014799,False,2017-11
2017-11-01,BDX,buy_call,1.052,1,9.3641,8.3121,0.083121,False,2017-11
2017-11-01,BLK,buy_call,1.1716,1,6.4482,5.2766,0.052766,False,2017-11
2017-11-01,BMY,skip,0.0,0,3.1024,0.0,0.0,False,2017-11
2017-11-01,BRK-B,buy_call,0.7738,1,3.247,2.4732,0.024732,False,2017-11
2017-11-01,C,buy_call,1.2833,1,2.7211,1.4378,0.014378,False,2017-11
2017-11-01,CAT,buy_call,1.3824,1,4.5596,3.1772,0.031772,False,2017-11
2017-11-01,CHTR,skip,0.0,0,-2.382,0.0,0.0,False,2017-11
2017-11-01,CL,skip,0.0,0,3.4044,0.0,0.0,False,2017-11
2017-11-01,CMCSA,skip,0.0,0,4.6263,0.0,0.0,False,2017-11
2017-11-01,COST,skip,0.0,0,14.4959,0.0,0.0,False,2017-11
2017-11-01,CRM,buy_call,1.666,1,1.9347,0.2687,0.002687,False,2017-11
2017-11-01,CSCO,buy_call,1.2917,1,10.1678,8.8762,0.088762,False,2017-11
2017-11-01,CTSH,buy_call,1.2917,1,-4.48,-1.2917,-0.012917,False,2017-11
2017-11-01,CVS,skip,0.0,0,12.5113,0.0,0.0,False,2017-11
2017-11-01,CVX,skip,0.0,0,2.6749,0.0,0.0,False,2017-11
2017-11-01,DHR,buy_call,1.052,1,2.2651,1.2131,0.012131,False,2017-11
2017-11-01,DIS,skip,0.0,0,7.1669,0.0,0.0,False,2017-11
2017-11-01,DUK,buy_call,0.8447,1,0.9851,0.1404,0.001404,False,2017-11
2017-11-01,ELV,buy_call,1.2717,1,12.3082,11.0365,0.110365,False,2017-11
2017-11-01,EOG,buy_call,1.3824,1,2.6316,1.2492,0.012492,False,2017-11
2017-11-01,EQIX,buy_call,1.2917,1,0.2136,-1.0781,-0.010781,False,2017-11
2017-11-01,FDX,buy_call,1.2917,1,2.5021,1.2104,0.012104,False,2017-11
2017-11-01,GE,skip,0.0,0,-9.2758,0.0,0.0,False,2017-11
2017-11-01,GILD,skip,0.0,0,-0.2401,0.0,0.0,False,2017-11
2017-11-01,GM,buy_call,1.3824,1,0.256,-1.1265,-0.011265,False,2017-11
2017-11-01,GOOGL,buy_call,1.4911,1,0.303,-1.1881,-0.011881,False,2017-11
2017-11-01,GS,buy_call,1.1716,1,2.128,0.9564,0.009564,False,2017-11
2017-11-01,HD,buy_call,1.196,1,8.4691,7.2731,0.072731,False,2017-11
2017-11-01,HON,buy_call,1.2917,1,8.1854,6.8937,0.068937,False,2017-11
2017-11-01,IBM,buy_call,1.2917,1,-0.0584,-1.2917,-0.012917,False,2017-11
2017-11-01,INTC,buy_call,1.7853,1,-1.4289,-1.7853,-0.017853,False,2017-11
2017-11-01,ISRG,buy_call,1.052,1,6.5057,5.4537,0.054537,False,2017-11
2017-11-01,ITW,buy_call,1.2917,1,8.1331,6.8415,0.068415,False,2017-11
2017-11-01,JNJ,buy_call,0.8799,1,-0.0574,-0.8799,-0.008799,False,2017-11
2017-11-01,JPM,buy_call,1.1716,1,4.4935,3.322,0.03322,False,2017-11
2017-11-01,KO,buy_call,0.8447,1,-0.4567,-0.8447,-0.008447,False,2017-11
2017-11-01,LLY,skip,0.0,0,3.295,0.0,0.0,False,2017-11
2017-11-01,LMT,skip,0.0,0,3.5566,0.0,0.0,False,2017-11
2017-11-01,LOW,buy_call,1.196,1,4.8121,3.6161,0.036161,False,2017-11
2017-11-01,MA,buy_call,1.1599,1,1.2995,0.1396,0.001396,False,2017-11
2017-11-01,MCD,buy_call,0.8447,1,3.0316,2.1869,0.021869,False,2017-11
2017-11-01,MDLZ,buy_call,0.9556,1,3.6447,2.6892,0.026892,False,2017-11
2017-11-01,MDT,buy_call,1.052,1,1.9995,0.9475,0.009475,False,2017-11
2017-11-01,MET,buy_call,1.1716,1,0.1866,-0.9849,-0.009849,False,2017-11
2017-11-01,META,buy_call,1.8557,1,-1.5995,-1.8557,-0.018557,False,2017-11
2017-11-01,MMM,buy_call,1.2917,1,5.6258,4.3342,0.043342,False,2017-11
2017-11-01,MO,buy_call,0.9556,1,5.6213,4.6657,0.046657,False,2017-11
2017-11-01,MRK,skip,0.0,0,0.3268,0.0,0.0,False,2017-11
2017-11-01,MS,buy_call,1.1716,1,3.7269,2.5553,0.025553,False,2017-11
2017-11-01,MSFT,buy_call,1.2296,1,1.1902,-0.0394,-0.000394,False,2017-11
2017-11-01,NEE,buy_call,0.8447,1,1.9153,1.0705,0.010705,False,2017-11
2017-11-01,NFLX,buy_call,1.9133,1,-4.5054,-1.9133,-0.019133,False,2017-11
2017-11-01,NKE,buy_call,1.5008,1,9.8745,8.3737,0.083737,False,2017-11
2017-11-01,NVDA,buy_call,2.3064,1,-2.9496,-2.3064,-0.023064,False,2017-11
2017-11-01,ORCL,buy_call,1.538,1,-3.2348,-1.538,-0.01538,False,2017-11
2017-11-01,PEP,skip,0.0,0,5.7062,0.0,0.0,False,2017-11
2017-11-01,PFE,skip,0.0,0,3.4227,0.0,0.0,False,2017-11
2017-11-01,PG,skip,0.0,0,5.0085,0.0,0.0,False,2017-11
2017-11-01,PM,skip,0.0,0,-1.8062,0.0,0.0,False,2017-11
2017-11-01,PYPL,buy_call,1.1599,1,4.3688,3.2089,0.032089,False,2017-11
2017-11-01,QCOM,skip,0.0,0,30.053,0.0,0.0,False,2017-11
2017-11-01,SBUX,buy_call,0.8447,1,5.434,4.5893,0.045893,False,2017-11
2017-11-01,SCHW,buy_call,1.1716,1,8.8091,7.6375,0.076375,False,2017-11
2017-11-01,SLB,skip,0.0,0,-1.7969,0.0,0.0,False,2017-11
2017-11-01,SO,buy_call,0.8447,1,-1.9157,-0.8447,-0.008447,False,2017-11
2017-11-01,SPG,skip,0.0,0,4.1331,0.0,0.0,False,2017-11
2017-11-01,SYK,buy_call,1.052,1,0.7297,-0.3224,-0.003224,False,2017-11
2017-11-01,T,skip,0.0,0,9.9178,0.0,0.0,False,2017-11
2017-11-01,TGT,buy_call,1.0469,1,1.4566,0.4097,0.004097,False,2017-11
2017-11-01,TMO,buy_call,1.2097,1,-0.552,-1.2097,-0.012097,False,2017-11
2017-11-01,TMUS,skip,0.0,0,2.175,0.0,0.0,False,2017-11
2017-11-01,TXN,buy_call,1.7853,1,1.2645,-0.5208,-0.005208,False,2017-11
2017-11-01,UNH,buy_call,1.2717,1,8.5387,7.267,0.07267,False,2017-11
2017-11-01,UNP,skip,0.0,0,9.2495,0.0,0.0,False,2017-11
2017-11-01,USB,buy_call,1.1716,1,1.416,0.2444,0.002444,False,2017-11
2017-11-01,V,buy_call,1.0908,1,2.3731,1.2823,0.012823,False,2017-11
2017-11-01,VZ,skip,0.0,0,7.5841,0.0,0.0,False,2017-11
2017-11-01,WFC,buy_call,1.4896,1,0.5878,-0.9018,-0.009018,False,2017-11
2017-11-01,WMT,buy_call,1.0469,1,11.3618,10.3149,0.103149,False,2017-11
2017-11-01,XOM,buy_call,1.3824,1,-0.072,-1.3824,-0.013824,False,2017-11
2017-12-01,AAPL,buy_call,1.3169,1,-1.1706,-1.3169,-0.013169,False,2017-12
2017-12-01,ABBV,buy_call,1.1833,1,-0.2167,-1.1833,-0.011833,False,2017-12
2017-12-01,ABT,buy_call,1.0296,1,1.2418,0.2122,0.002122,False,2017-12
2017-12-01,ADBE,buy_call,1.2034,1,-3.4331,-1.2034,-0.012034,False,2017-12
2017-12-01,ADP,skip,0.0,0,2.3851,0.0,0.0,False,2017-12
2017-12-01,AMAT,skip,0.0,0,-2.9618,0.0,0.0,False,2017-12
2017-12-01,AMGN,buy_call,1.1833,1,-0.3252,-1.1833,-0.011833,False,2017-12
2017-12-01,AMT,buy_call,1.2642,1,-0.8754,-1.2642,-0.012642,False,2017-12
2017-12-01,AMZN,buy_call,1.602,1,-0.6187,-1.602,-0.01602,False,2017-12
2017-12-01,AVGO,buy_call,1.7473,1,-7.57,-1.7473,-0.017473,False,2017-12
2017-12-01,AXP,buy_call,1.1352,1,1.6375,0.5023,0.005023,False,2017-12
2017-12-01,BA,buy_call,1.256,1,7.1154,5.8594,0.058594,False,2017-12
2017-12-01,BAC,buy_call,1.3387,1,5.2389,3.9002,0.039002,False,2017-12
2017-12-01,BDX,buy_call,1.0296,1,-6.2004,-1.0296,-0.010296,False,2017-12
2017-12-01,BLK,buy_call,1.1467,1,2.498,1.3514,0.013514,False,2017-12
2017-12-01,BMY,buy_call,1.1833,1,-3.0226,-1.1833,-0.011833,False,2017-12
2017-12-01,BRK-B,buy_call,0.7573,1,2.6993,1.942,0.01942,False,2017-12
2017-12-01,C,buy_call,1.256,1,-1.0199,-1.256,-0.01256,False,2017-12
2017-12-01,CAT,buy_call,1.353,1,11.6401,10.2871,0.102871,False,2017-12
2017-12-01,CHTR,skip,0.0,0,2.9889,0.0,0.0,False,2017-12
2017-12-01,CL,buy_call,0.8789,1,4.1408,3.2619,0.032619,False,2017-12
2017-12-01,CMCSA,buy_call,1.2981,1,6.6862,5.3882,0.053882,False,2017-12
2017-12-01,COST,buy_call,1.0795,1,1.2158,0.1363,0.001363,False,2017-12
2017-12-01,CRM,buy_call,1.6306,1,-2.0034,-1.6306,-0.016306,False,2017-12
2017-12-01,CSCO,buy_call,1.2642,1,2.6809,1.4168,0.014168,False,2017-12
2017-12-01,CTSH,skip,0.0,0,-1.5473,0.0,0.0,False,2017-12
2017-12-01,CVS,buy_call,1.2446,1,-5.3525,-1.2446,-0.012446,False,2017-12
2017-12-01,CVX,buy_call,1.2824,1,6.1954,4.913,0.04913,False,2017-12
2017-12-01,DHR,buy_call,1.0296,1,-1.6321,-1.0296,-0.010296,False,2017-12
2017-12-01,DIS,buy_call,1.3924,1,2.5663,1.1739,0.011739,False,2017-12
2017-12-01,DUK,buy_call,0.8267,1,-4.7492,-0.8267,-0.008267,False,2017-12
2017-12-01,ELV,buy_call,1.2446,1,-4.2348,-1.2446,-0.012446,False,2017-12
2017-12-01,EOG,buy_call,1.353,1,5.4633,4.1103,0.041103,False,2017-12
2017-12-01,EQIX,buy_call,1.2642,1,-2.0215,-1.2642,-0.012642,False,2017-12
2017-12-01,FDX,buy_call,1.2642,1,7.8113,6.5471,0.065471,False,2017-12
2017-12-01,GE,skip,0.0,0,-4.5927,0.0,0.0,False,2017-12
2017-12-01,GILD,skip,0.0,0,-4.199,0.0,0.0,False,2017-12
