date,ticker,selling_side,prem_pct,size,capital_allocated_pct,return_pct,pnl_pu_pct,pnl_contribution_pct,in_recovery
2016-04-01,AIG,sell_put,1.6212,1,1,3.9193,1.6212,0.016212,False
2016-04-01,AMGN,sell_put,1.6734,1,1,5.5826,1.6734,0.016734,False
2016-04-01,AMT,sell_put,1.7902,1,1,2.4519,1.7902,0.017902,False
2016-04-01,AMZN,sell_put,2.2782,1,1,11.1094,2.2782,0.022782,False
2016-04-01,AXP,sell_put,1.588,1,1,6.5636,1.588,0.01588,False
2016-04-01,BA,sell_put,1.7861,1,1,6.1919,1.7861,0.017861,False
2016-04-01,BAC,sell_put,1.9082,1,1,8.1021,1.9082,0.019082,False
2016-04-01,BDX,sell_put,1.4643,1,1,6.6915,1.4643,0.014643,False
2016-04-01,BIIB,sell_put,1.6734,1,1,5.6354,1.6734,0.016734,False
2016-04-01,BLK,sell_put,1.6212,1,1,5.366,1.6212,0.016212,False
2016-04-01,BMY,sell_put,1.6734,1,1,13.666,1.6734,0.016734,False
2016-04-01,BRK-B,sell_put,1.077,1,1,2.5373,1.077,0.01077,False
2016-04-01,C,sell_put,1.7861,1,1,10.8503,1.7861,0.017861,False
2016-04-01,CAT,sell_put,1.9354,1,1,1.5417,1.9354,0.019354,False
2016-04-01,CL,sell_put,1.2499,1,1,0.3822,1.2499,0.012499,False
2016-04-01,COST,sell_put,1.5351,1,1,-5.9969,-4.4618,-0.044618,False
2016-04-01,CRM,sell_put,2.3183,1,1,2.6683,2.3183,0.023183,False
2016-04-01,CSCO,sell_put,1.7902,1,1,-3.4422,-1.652,-0.01652,False
2016-04-01,CTSH,sell_put,1.7902,1,1,-6.9059,-5.1157,-0.051157,False
2016-04-01,CVS,sell_put,1.77,1,1,-3.1139,-1.3439,-0.013439,False
2016-04-01,CVX,sell_put,1.7846,1,1,7.107,1.7846,0.017846,False
2016-04-01,DHR,sell_put,1.4643,1,1,2.1647,1.4643,0.014643,False
2016-04-01,DIS,sell_put,1.9454,1,1,3.9775,1.9454,0.019454,False
2016-04-01,DUK,sell_put,1.1757,1,1,-2.355,-1.1793,-0.011793,False
2016-04-01,ELV,sell_put,1.77,1,1,1.7773,1.77,0.0177,False
2016-04-01,EOG,sell_put,1.9354,1,1,13.833,1.9354,0.019354,False
2016-04-01,EQIX,sell_put,1.7902,1,1,0.4588,1.7902,0.017902,False
2016-04-01,FDX,sell_put,1.7902,1,1,1.6478,1.7902,0.017902,False
2016-04-01,GE,sell_put,1.9354,1,1,-3.2715,-1.3361,-0.013361,False
2016-04-01,GILD,sell_put,1.6734,1,1,-3.5106,-1.8372,-0.018372,False
2016-04-01,GIS,sell_put,1.33,1,1,-3.1728,-1.8428,-0.018428,False
2016-04-01,GM,sell_put,1.9354,1,1,2.4461,1.9354,0.019354,False
2016-04-01,GOOGL,sell_put,2.0754,1,1,-7.2119,-5.1366,-0.051366,False
2016-04-01,GS,sell_put,1.6212,1,1,4.542,1.6212,0.016212,False
2016-04-01,HD,sell_put,1.6551,1,1,0.8966,1.6551,0.016551,False
2016-04-01,HON,sell_put,1.7902,1,1,1.9813,1.7902,0.017902,False
2016-04-01,IBM,sell_put,1.7902,1,1,-3.6382,-1.848,-0.01848,False
2016-04-01,INTC,sell_put,2.4849,1,1,-6.3988,-3.9139,-0.039139,False
2016-04-01,ITW,sell_put,1.7902,1,1,2.5869,1.7902,0.017902,False
2016-04-01,JNJ,sell_put,1.2235,1,1,3.5859,1.2235,0.012235,False
2016-04-01,JPM,sell_put,1.6212,1,1,6.7207,1.6212,0.016212,False
2016-04-01,KO,sell_put,1.1757,1,1,-2.6743,-1.4986,-0.014986,False
2016-04-01,LLY,sell_put,2.1016,1,1,4.8882,2.1016,0.021016,False
2016-04-01,LMT,sell_put,1.9354,1,1,4.912,1.9354,0.019354,False
2016-04-01,LOW,sell_put,1.6551,1,1,0.3564,1.6551,0.016551,False
2016-04-01,LYB,sell_put,1.9354,1,1,-3.4003,-1.4649,-0.014649,False
2016-04-01,MA,sell_put,1.588,1,1,2.6349,1.588,0.01588,False
2016-04-01,MCD,sell_put,1.1757,1,1,0.6445,1.1757,0.011757,False
2016-04-01,MDLZ,skip,0.0,0,0,7.5423,0.0,0.0,False
2016-04-01,MDT,skip,0.0,0,0,6.0692,0.0,0.0,False
2016-04-01,MET,sell_put,1.6212,1,1,2.64,1.6212,0.016212,False
2016-04-01,META,sell_put,2.5829,1,1,3.0499,2.5829,0.025829,False
2016-04-01,MMM,sell_put,1.7902,1,1,0.4501,1.7902,0.017902,False
2016-04-01,MO,sell_put,1.33,1,1,0.9854,1.33,0.0133,False
2016-04-01,MRK,sell_put,1.6189,1,1,4.5544,1.6189,0.016189,False
2016-04-01,MS,sell_put,1.6212,1,1,8.1967,1.6212,0.016212,False
2016-04-01,MSFT,sell_put,1.7248,1,1,-9.7048,-7.9801,-0.079801,False
2016-04-01,NEE,sell_put,1.1757,1,1,-0.6422,0.5335,0.005335,False
2016-04-01,NFLX,sell_put,2.6454,1,1,-11.9339,-9.2884,-0.092884,False
2016-04-01,NKE,skip,0.0,0,0,-3.8686,0.0,0.0,False
2016-04-01,ORCL,sell_put,2.1484,1,1,-2.5666,-0.4182,-0.004182,False
2016-04-01,PEP,sell_put,1.33,1,1,1.1863,1.33,0.0133,False
2016-04-01,PFE,sell_put,1.6734,1,1,10.3576,1.6734,0.016734,False
2016-04-01,PG,sell_put,1.2499,1,1,-2.6607,-1.4108,-0.014108,False
2016-04-01,PM,sell_put,1.33,1,1,1.0557,1.33,0.0133,False
2016-04-01,PPL,sell_put,1.1757,1,1,-0.0765,1.0992,0.010992,False
2016-04-01,PRU,sell_put,1.6212,1,1,7.5048,1.6212,0.016212,False
2016-04-01,PYPL,sell_put,1.588,1,1,1.5026,1.588,0.01588,False
2016-04-01,QCOM,sell_put,2.5418,1,1,-1.2124,1.3294,0.013294,False
2016-04-01,SBUX,sell_put,1.1757,1,1,-5.8124,-4.6366,-0.046366,False
2016-04-01,SCHW,sell_put,1.6212,1,1,1.3918,1.6212,0.016212,False
2016-04-01,SLB,sell_put,1.9354,1,1,8.9355,1.9354,0.019354,False
2016-04-01,SO,sell_put,1.1757,1,1,-3.151,-1.9753,-0.019753,False
2016-04-01,SPG,sell_put,1.7902,1,1,-3.1393,-1.3491,-0.013491,False
2016-04-01,SYK,sell_put,1.4643,1,1,1.972,1.4643,0.014643,False
2016-04-01,T,sell_put,1.846,1,1,-0.8935,0.9524,0.009524,False
2016-04-01,TGT,sell_put,1.4571,1,1,-3.3787,-1.9216,-0.019216,False
2016-04-01,TMO,sell_put,1.6965,1,1,1.9896,1.6965,0.016965,False
2016-04-01,TXN,sell_put,2.4849,1,1,-0.6618,1.8231,0.018231,False
2016-04-01,UNH,sell_put,1.77,1,1,2.5783,1.77,0.0177,False
2016-04-01,UNP,sell_put,1.9354,1,1,9.6544,1.9354,0.019354,False
2016-04-01,USB,sell_put,1.6212,1,1,5.837,1.6212,0.016212,False
2016-04-01,V,sell_put,1.5182,1,1,0.9937,1.5182,0.015182,False
2016-04-01,VZ,sell_put,1.846,1,1,-5.8062,-3.9603,-0.039603,False
2016-04-01,WFC,sell_put,2.0733,1,1,3.3499,2.0733,0.020733,False
2016-04-01,WMT,sell_put,1.4571,1,1,-1.6425,-0.1854,-0.001854,False
2016-04-01,XOM,sell_put,1.9354,1,1,5.7543,1.9354,0.019354,False
2016-05-01,AAPL,skip,0.0,0,0,6.5287,0.0,0.0,False
2016-05-01,ABBV,sell_put,1.5125,1,1,4.1553,1.5125,0.015125,False
2016-05-01,ABT,skip,0.0,0,0,2.499,0.0,0.0,False
2016-05-01,ADBE,sell_put,2.0618,1,1,5.5721,2.0618,0.020618,False
2016-05-01,ADP,skip,0.0,0,0,-0.6785,0.0,0.0,False
2016-05-01,AIG,sell_put,1.4653,1,1,3.6904,1.4653,0.014653,False
2016-05-01,AMGN,sell_put,1.5125,1,1,-0.2211,1.2913,0.012913,False
2016-05-01,AMT,sell_put,1.618,1,1,1.3504,1.618,0.01618,False
2016-05-01,AMZN,sell_put,2.0591,1,1,9.5817,2.0591,0.020591,False
2016-05-01,AXP,sell_put,1.4353,1,1,0.9909,1.4353,0.014353,False
2016-05-01,BA,sell_put,1.6143,1,1,-6.4169,-4.8026,-0.048026,False
2016-05-01,BAC,sell_put,1.7246,1,1,1.5797,1.7246,0.017246,False
2016-05-01,BDX,sell_put,1.3234,1,1,3.2184,1.3234,0.013234,False
2016-05-01,BIIB,sell_put,1.5125,1,1,5.3602,1.5125,0.015125,False
2016-05-01,BLK,sell_put,1.4653,1,1,2.1104,1.4653,0.014653,False
2016-05-01,BMY,sell_put,1.5125,1,1,-0.665,0.8475,0.008475,False
2016-05-01,BRK-B,sell_put,0.9734,1,1,-3.3957,-2.4222,-0.024222,False
2016-05-01,C,sell_put,1.6143,1,1,0.733,1.6143,0.016143,False
2016-05-01,CAT,sell_put,1.7493,1,1,-5.7939,-4.0446,-0.040446,False
2016-05-01,CL,sell_put,1.1297,1,1,-0.1758,0.9538,0.009538,False
2016-05-01,COST,skip,0.0,0,0,0.7291,0.0,0.0,False
2016-05-01,CRM,sell_put,2.0954,1,1,10.4354,2.0954,0.020954,False
2016-05-01,CSCO,skip,0.0,0,0,6.6412,0.0,0.0,False
2016-05-01,CTSH,skip,0.0,0,0,5.2596,0.0,0.0,False
2016-05-01,CVS,skip,0.0,0,0,-3.634,0.0,0.0,False
2016-05-01,CVX,sell_put,1.613,1,1,-1.1549,0.4581,0.004581,False
2016-05-01,DHR,sell_put,1.3234,1,1,1.6641,1.3234,0.013234,False
2016-05-01,DIS,sell_put,1.7583,1,1,-3.9125,-2.1542,-0.021542,False
2016-05-01,DUK,skip,0.0,0,0,-0.6981,0.0,0.0,False
2016-05-01,ELV,sell_put,1.5997,1,1,-6.1164,-4.5166,-0.045166,False
2016-05-01,EOG,sell_put,1.7493,1,1,-1.3111,0.4381,0.004381,False
2016-05-01,EQIX,sell_put,1.618,1,1,9.5807,1.618,0.01618,False
2016-05-01,FDX,sell_put,1.618,1,1,-0.0848,1.5332,0.015332,False
2016-05-01,GE,skip,0.0,0,0,-1.6911,0.0,0.0,False
2016-05-01,GILD,skip,0.0,0,0,-1.3037,0.0,0.0,False
2016-05-01,GIS,skip,0.0,0,0,3.0869,0.0,0.0,False
2016-05-01,GM,sell_put,1.7493,1,1,-1.6352,0.1141,0.001141,False
2016-05-01,GOOGL,skip,0.0,0,0,5.7877,0.0,0.0,False
2016-05-01,GS,sell_put,1.4653,1,1,-2.8213,-1.356,-0.01356,False
2016-05-01,HD,sell_put,1.4959,1,1,-1.322,0.1739,0.001739,False
2016-05-01,HON,sell_put,1.618,1,1,-0.385,1.233,0.01233,False
2016-05-01,IBM,skip,0.0,0,0,5.3446,0.0,0.0,False
2016-05-01,INTC,skip,0.0,0,0,4.3263,0.0,0.0,False
2016-05-01,ITW,sell_put,1.618,1,1,1.4447,1.618,0.01618,False
2016-05-01,JNJ,sell_put,1.1058,1,1,0.5443,1.1058,0.011058,False
2016-05-01,JPM,sell_put,1.4653,1,1,4.0399,1.4653,0.014653,False
2016-05-01,KO,skip,0.0,0,0,-0.4464,0.0,0.0,False
2016-05-01,LLY,sell_put,1.8994,1,1,-0.662,1.2375,0.012375,False
2016-05-01,LMT,sell_put,1.7493,1,1,1.6568,1.7493,0.017493,False
2016-05-01,LOW,sell_put,1.4959,1,1,5.7897,1.4959,0.014959,False
2016-05-01,LYB,skip,0.0,0,0,-1.5845,0.0,0.0,False
2016-05-01,MA,sell_put,1.4353,1,1,-0.9243,0.511,0.00511,False
2016-05-01,MCD,sell_put,1.0626,1,1,-3.5023,-2.4396,-0.024396,False
2016-05-01,MDLZ,sell_put,1.2021,1,1,3.5615,1.2021,0.012021,False
2016-05-01,MDT,sell_put,1.3234,1,1,1.6804,1.3234,0.013234,False
2016-05-01,MET,sell_put,1.4653,1,1,0.9978,1.4653,0.014653,False
2016-05-01,META,sell_put,2.3345,1,1,1.0461,2.3345,0.023345,False
2016-05-01,MMM,sell_put,1.618,1,1,0.5616,1.618,0.01618,False
2016-05-01,MO,sell_put,1.2021,1,1,1.483,1.2021,0.012021,False
2016-05-01,MRK,sell_put,1.4632,1,1,2.5894,1.4632,0.014632,False
2016-05-01,MS,sell_put,1.4653,1,1,1.6993,1.4653,0.014653,False
2016-05-01,MSFT,skip,0.0,0,0,6.2763,0.0,0.0,False
2016-05-01,NEE,skip,0.0,0,0,2.1602,0.0,0.0,False
2016-05-01,NFLX,skip,0.0,0,0,13.9287,0.0,0.0,False
2016-05-01,NKE,skip,0.0,0,0,-6.3115,0.0,0.0,False
2016-05-01,ORCL,skip,0.0,0,0,1.2289,0.0,0.0,False
2016-05-01,PEP,sell_put,1.2021,1,1,-1.7386,-0.5365,-0.005365,False
2016-05-01,PFE,sell_put,1.5125,1,1,6.0838,1.5125,0.015125,False
2016-05-01,PG,skip,0.0,0,0,1.9768,0.0,0.0,False
2016-05-01,PM,sell_put,1.2021,1,1,0.5707,1.2021,0.012021,False
2016-05-01,PPL,skip,0.0,0,0,2.3911,0.0,0.0,False
2016-05-01,PRU,sell_put,1.4653,1,1,2.0737,1.4653,0.014653,False
2016-05-01,PYPL,sell_put,1.4353,1,1,-3.5477,-2.1125,-0.021125,False
2016-05-01,QCOM,skip,0.0,0,0,8.7094,0.0,0.0,False
2016-05-01,SBUX,skip,0.0,0,0,-2.3831,0.0,0.0,False
2016-05-01,SCHW,sell_put,1.4653,1,1,7.6382,1.4653,0.014653,False
2016-05-01,SLB,sell_put,1.7493,1,1,-5.0286,-3.2794,-0.032794,False
2016-05-01,SO,skip,0.0,0,0,-1.3174,0.0,0.0,False
2016-05-01,SPG,skip,0.0,0,0,-1.7547,0.0,0.0,False
2016-05-01,SYK,sell_put,1.3234,1,1,1.9723,1.3234,0.013234,False
2016-05-01,T,skip,0.0,0,0,2.5125,0.0,0.0,False
2016-05-01,TGT,skip,0.0,0,0,-13.4843,0.0,0.0,False
2016-05-01,TMO,sell_put,1.5334,1,1,5.2132,1.5334,0.015334,False
2016-05-01,TXN,skip,0.0,0,0,6.9193,0.0,0.0,False
2016-05-01,UNH,sell_put,1.5997,1,1,1.5112,1.5997,0.015997,False
2016-05-01,UNP,sell_put,1.7493,1,1,-3.4851,-1.7358,-0.017358,False
2016-05-01,USB,sell_put,1.4653,1,1,0.3045,1.4653,0.014653,False
2016-05-01,V,sell_put,1.3722,1,1,2.2009,1.3722,0.013722,False
2016-05-01,VZ,skip,0.0,0,0,0.9762,0.0,0.0,False
2016-05-01,WFC,sell_put,1.8739,1,1,1.4806,1.8739,0.018739,False
2016-05-01,WMT,skip,0.0,0,0,5.8471,0.0,0.0,False
2016-05-01,XOM,sell_put,1.7493,1,1,0.7014,1.7493,0.017493,False
2016-06-01,AAPL,sell_put,1.8644,1,1,-3.6831,-1.8186,-0.018186,False
2016-06-01,ABBV,sell_put,1.666,1,1,-1.6208,0.0451,0.000451,False
2016-06-01,ABT,sell_put,1.4577,1,1,-0.8074,0.6503,0.006503,False
2016-06-01,ADBE,sell_put,2.271,1,1,-3.6996,-1.4286,-0.014286,False
2016-06-01,ADP,skip,0.0,0,0,4.5879,0.0,0.0,False
2016-06-01,AIG,sell_put,1.614,1,1,-8.6213,-7.0073,-0.070073,False
2016-06-01,AMGN,skip,0.0,0,0,-3.0379,0.0,0.0,False
2016-06-01,AMT,sell_put,1.7822,1,1,7.4021,1.7822,0.017822,False
2016-06-01,AMZN,sell_put,2.268,1,1,-0.992,1.276,0.01276,False
2016-06-01,AXP,sell_put,1.5809,1,1,-7.6034,-6.0225,-0.060225,False
2016-06-01,BA,skip,0.0,0,0,3.7886,0.0,0.0,False
2016-06-01,BAC,sell_put,1.8997,1,1,-10.2772,-8.3775,-0.083775,False
2016-06-01,BDX,sell_put,1.4577,1,1,1.8864,1.4577,0.014577,False
2016-06-01,BIIB,sell_put,1.666,1,1,-16.5361,-14.8701,-0.148701,False
2016-06-01,BLK,sell_put,1.614,1,1,-5.8596,-4.2456,-0.042456,False
2016-06-01,BMY,skip,0.0,0,0,2.5802,0.0,0.0,False
2016-06-01,BRK-B,skip,0.0,0,0,3.0241,0.0,0.0,False
2016-06-01,C,sell_put,1.7782,1,1,-8.9757,-7.1976,-0.071976,False
2016-06-01,CAT,skip,0.0,0,0,4.5511,0.0,0.0,False
2016-06-01,CL,skip,0.0,0,0,3.9625,0.0,0.0,False
2016-06-01,COST,sell_put,1.5283,1,1,5.5589,1.5283,0.015283,False
2016-06-01,CRM,sell_put,2.308,1,1,-5.1368,-2.8288,-0.028288,False
2016-06-01,CSCO,sell_put,1.7822,1,1,-1.2392,0.543,0.00543,False
2016-06-01,CTSH,sell_put,1.7822,1,1,-6.836,-5.0537,-0.050537,False
2016-06-01,CVS,skip,0.0,0,0,-0.7361,0.0,0.0,False
2016-06-01,CVX,skip,0.0,0,0,4.8893,0.0,0.0,False
2016-06-01,DHR,sell_put,1.4577,1,1,2.684,1.4577,0.014577,False
2016-06-01,DIS,skip,0.0,0,0,-1.411,0.0,0.0,False
2016-06-01,DUK,skip,0.0,0,0,10.8136,0.0,0.0,False
2016-06-01,ELV,skip,0.0,0,0,-0.6205,0.0,0.0,False
2016-06-01,EOG,skip,0.0,0,0,2.5319,0.0,0.0,False
2016-06-01,EQIX,sell_put,1.7822,1,1,7.6538,1.7822,0.017822,False
2016-06-01,FDX,skip,0.0,0,0,-7.9953,0.0,0.0,False
2016-06-01,GE,skip,0.0,0,0,4.135,0.0,0.0,False
2016-06-01,GILD,skip,0.0,0,0,-4.1811,0.0,0.0,False
2016-06-01,GIS,sell_put,1.3241,1,1,13.6031,1.3241,0.013241,False
2016-06-01,GM,skip,0.0,0,0,-9.5269,0.0,0.0,False
2016-06-01,GOOGL,sell_put,2.0661,1,1,-6.0519,-3.9858,-0.039858,False
2016-06-01,GS,skip,0.0,0,0,-6.4528,0.0,0.0,False
2016-06-01,HD,skip,0.0,0,0,-2.8525,0.0,0.0,False
2016-06-01,HON,skip,0.0,0,0,2.7196,0.0,0.0,False
2016-06-01,IBM,sell_put,1.7822,1,1,-0.3221,1.4601,0.014601,False
2016-06-01,INTC,sell_put,2.4738,1,1,4.7272,2.4738,0.024738,False
2016-06-01,ITW,sell_put,1.7822,1,1,-1.7637,0.0186,0.000186,False
2016-06-01,JNJ,sell_put,1.218,1,1,8.4089,1.218,0.01218,False
2016-06-01,JPM,sell_put,1.614,1,1,-4.7955,-3.1815,-0.031815,False
2016-06-01,KO,skip,0.0,0,0,1.6368,0.0,0.0,False
2016-06-01,LLY,skip,0.0,0,0,5.6589,0.0,0.0,False
2016-06-01,LMT,sell_put,1.9268,1,1,5.777,1.9268,0.019268,False
2016-06-01,LOW,sell_put,1.6477,1,1,-1.1981,0.4497,0.004497,False
2016-06-01,LYB,skip,0.0,0,0,-7.5579,0.0,0.0,False
2016-06-01,MA,skip,0.0,0,0,-8.1752,0.0,0.0,False
2016-06-01,MCD,skip,0.0,0,0,-1.4091,0.0,0.0,False
2016-06-01,MDLZ,sell_put,1.3241,1,1,2.2926,1.3241,0.013241,False
2016-06-01,MDT,sell_put,1.4577,1,1,7.8156,1.4577,0.014577,False
2016-06-01,MET,sell_put,1.614,1,1,-11.7543,-10.1403,-0.101403,False
2016-06-01,META,sell_put,2.5714,1,1,-3.8128,-1.2414,-0.012414,False
2016-06-01,MMM,sell_put,1.7822,1,1,4.7327,1.7822,0.017822,False
2016-06-01,MO,sell_put,1.3241,1,1,8.3596,1.3241,0.013241,False
2016-06-01,MRK,sell_put,1.6117,1,1,2.3996,1.6117,0.016117,False
2016-06-01,MS,sell_put,1.614,1,1,-5.0785,-3.4645,-0.034645,False
2016-06-01,MSFT,sell_put,1.7171,1,1,-2.7775,-1.0605,-0.010605,False
2016-06-01,NEE,sell_put,1.1705,1,1,9.3569,1.1705,0.011705,False
2016-06-01,NFLX,sell_put,2.6336,1,1,-10.8121,-8.1785,-0.081785,False
2016-06-01,NKE,skip,0.0,0,0,-0.0362,0.0,0.0,False
2016-06-01,ORCL,sell_put,2.1388,1,1,1.816,2.1388,0.021388,False
2016-06-01,PEP,skip,0.0,0,0,4.7148,0.0,0.0,False
2016-06-01,PFE,sell_put,1.666,1,1,2.3784,1.666,0.01666,False
2016-06-01,PG,sell_put,1.2443,1,1,4.4793,1.2443,0.012443,False
2016-06-01,PM,sell_put,1.3241,1,1,3.0806,1.3241,0.013241,False
2016-06-01,PPL,sell_put,1.1705,1,1,-2.0498,-0.8793,-0.008793,False
2016-06-01,PRU,sell_put,1.614,1,1,-9.1638,-7.5498,-0.075498,False
2016-06-01,PYPL,skip,0.0,0,0,-3.3872,0.0,0.0,False
2016-06-01,QCOM,sell_put,2.5304,1,1,-1.5217,1.0087,0.010087,False
2016-06-01,SBUX,skip,0.0,0,0,4.4268,0.0,0.0,False
2016-06-01,SCHW,sell_put,1.614,1,1,-17.0261,-15.4121,-0.154121,False
2016-06-01,SLB,skip,0.0,0,0,4.3132,0.0,0.0,False
2016-06-01,SO,skip,0.0,0,0,9.6957,0.0,0.0,False
2016-06-01,SPG,skip,0.0,0,0,10.6123,0.0,0.0,False
2016-06-01,SYK,sell_put,1.4577,1,1,7.7995,1.4577,0.014577,False
2016-06-01,T,sell_put,1.8377,1,1,10.3704,1.8377,0.018377,False
2016-06-01,TGT,skip,0.0,0,0,2.2874,0.0,0.0,False
2016-06-01,TMO,sell_put,1.689,1,1,-2.6422,-0.9532,-0.009532,False
2016-06-01,TXN,sell_put,2.4738,1,1,3.3828,2.4738,0.024738,False
2016-06-01,UNH,sell_put,1.7621,1,1,5.6333,1.7621,0.017621,False
2016-06-01,UNP,skip,0.0,0,0,4.3268,0.0,0.0,False
2016-06-01,USB,sell_put,1.614,1,1,-5.815,-4.201,-0.04201,False
2016-06-01,V,sell_put,1.5115,1,1,-5.8762,-4.3647,-0.043647,False
2016-06-01,VZ,sell_put,1.8377,1,1,9.7053,1.8377,0.018377,False
2016-06-01,WFC,sell_put,2.0641,1,1,-5.9691,-3.905,-0.03905,False
2016-06-01,WMT,sell_put,1.4506,1,1,3.9201,1.4506,0.014506,False
2016-06-01,XOM,sell_put,1.9268,1,1,6.1872,1.9268,0.019268,False
2016-07-01,AAPL,skip,0.0,0,0,9.0062,0.0,0.0,True
2016-07-01,ABBV,skip,0.0,0,0,6.9779,0.0,0.0,True
2016-07-01,ABT,skip,0.0,0,0,13.8387,0.0,0.0,True
2016-07-01,ADBE,skip,0.0,0,0,2.161,0.0,0.0,True
2016-07-01,ADP,sell_put,1.3535,4,4,-2.5841,-1.2306,-0.049224,True
2016-07-01,AIG,skip,0.0,0,0,3.5126,0.0,0.0,True
2016-07-01,AMGN,skip,0.0,0,0,13.0661,0.0,0.0,True
2016-07-01,AMT,sell_put,1.3535,4,4,2.4056,1.3535,0.05414,True
2016-07-01,AMZN,skip,0.0,0,0,6.0353,0.0,0.0,True
2016-07-01,AXP,skip,0.0,0,0,6.6236,0.0,0.0,True
2016-07-01,BA,sell_put,1.3504,4,4,2.9183,1.3504,0.054016,True
2016-07-01,BAC,skip,0.0,0,0,9.5641,0.0,0.0,True
2016-07-01,BDX,sell_put,1.1071,4,4,4.1842,1.1071,0.044284,True
2016-07-01,BIIB,skip,0.0,0,0,19.895,0.0,0.0,True
2016-07-01,BLK,skip,0.0,0,0,7.6008,0.0,0.0,True
2016-07-01,BMY,sell_put,1.2652,4,4,2.2527,1.2652,0.050608,True
2016-07-01,BRK-B,sell_put,0.8143,4,4,-0.3591,0.4552,0.018208,True
2016-07-01,C,skip,0.0,0,0,3.3499,0.0,0.0,True
2016-07-01,CAT,sell_put,1.4633,4,4,9.1676,1.4633,0.058532,True
2016-07-01,CL,sell_put,0.945,4,4,1.6803,0.945,0.0378,True
2016-07-01,COST,sell_put,1.1606,4,4,6.4824,1.1606,0.046424,True
2016-07-01,CRM,skip,0.0,0,0,3.0097,0.0,0.0,True
2016-07-01,CSCO,skip,0.0,0,0,6.4134,0.0,0.0,True
2016-07-01,CTSH,skip,0.0,0,0,0.4368,0.0,0.0,True
2016-07-01,CVS,skip,0.0,0,0,-3.1544,0.0,0.0,True
2016-07-01,CVX,sell_put,1.3493,4,4,-2.2417,-0.8924,-0.035696,True
2016-07-01,DHR,sell_put,1.1071,4,4,6.5291,1.1071,0.044284,True
2016-07-01,DIS,skip,0.0,0,0,-1.9117,0.0,0.0,True
2016-07-01,DUK,sell_put,0.8889,4,4,-0.2332,0.6557,0.026228,True
2016-07-01,ELV,skip,0.0,0,0,0.4914,0.0,0.0,True
2016-07-01,EOG,sell_put,1.4633,4,4,-2.0619,-0.5986,-0.023944,True
2016-07-01,EQIX,sell_put,1.3535,4,4,-3.8326,-2.4791,-0.099164,True
2016-07-01,FDX,skip,0.0,0,0,6.9341,0.0,0.0,True
2016-07-01,GE,sell_put,1.4633,4,4,-0.3307,1.1326,0.045304,True
2016-07-01,GILD,skip,0.0,0,0,-4.1989,0.0,0.0,True
2016-07-01,GIS,sell_put,1.0056,4,4,0.7992,1.0056,0.040224,True
2016-07-01,GM,skip,0.0,0,0,12.8675,0.0,0.0,True
2016-07-01,GOOGL,skip,0.0,0,0,12.4813,0.0,0.0,True
2016-07-01,GS,skip,0.0,0,0,6.8851,0.0,0.0,True
2016-07-01,HD,skip,0.0,0,0,8.2622,0.0,0.0,True
2016-07-01,HON,sell_put,1.3535,4,4,0.0086,1.3535,0.05414,True
2016-07-01,IBM,skip,0.0,0,0,5.8242,0.0,0.0,True
2016-07-01,INTC,sell_put,1.8787,4,4,6.2805,1.8787,0.075148,True
2016-07-01,ITW,skip,0.0,0,0,11.412,0.0,0.0,True
2016-07-01,JNJ,sell_put,0.925,4,4,3.2399,0.925,0.037,True
2016-07-01,JPM,skip,0.0,0,0,2.9449,0.0,0.0,True
2016-07-01,KO,sell_put,0.8889,4,4,-3.0122,-2.1233,-0.084932,True
2016-07-01,LLY,sell_put,1.5889,4,4,5.2572,1.5889,0.063556,True
2016-07-01,LMT,sell_put,1.4633,4,4,1.8374,1.4633,0.058532,True
2016-07-01,LOW,skip,0.0,0,0,3.9282,0.0,0.0,True
2016-07-01,LYB,skip,0.0,0,0,1.1287,0.0,0.0,True
2016-07-01,MA,skip,0.0,0,0,8.1536,0.0,0.0,True
2016-07-01,MCD,skip,0.0,0,0,-1.5167,0.0,0.0,True
2016-07-01,MDLZ,sell_put,1.0056,4,4,-2.9632,-1.9577,-0.078308,True
2016-07-01,MDT,sell_put,1.1071,4,4,0.9911,1.1071,0.044284,True
2016-07-01,MET,skip,0.0,0,0,7.3061,0.0,0.0,True
2016-07-01,META,skip,0.0,0,0,8.4529,0.0,0.0,True
2016-07-01,MMM,sell_put,1.3535,4,4,1.8501,1.3535,0.05414,True
2016-07-01,MO,sell_put,1.0056,4,4,-0.9811,0.0244,0.000976,True
2016-07-01,MRK,sell_put,1.224,4,4,2.6538,1.224,0.04896,True
2016-07-01,MS,skip,0.0,0,0,10.585,0.0,0.0,True
2016-07-01,MSFT,skip,0.0,0,0,10.768,0.0,0.0,True
2016-07-01,NEE,sell_put,0.8889,4,4,-1.6181,-0.7292,-0.029168,True
2016-07-01,NFLX,skip,0.0,0,0,-0.2514,0.0,0.0,True
2016-07-01,NKE,skip,0.0,0,0,0.8372,0.0,0.0,True
2016-07-01,ORCL,sell_put,1.6243,4,4,0.2687,1.6243,0.064972,True
2016-07-01,PEP,sell_put,1.0056,4,4,3.5839,1.0056,0.040224,True
2016-07-01,PFE,sell_put,1.2652,4,4,4.7714,1.2652,0.050608,True
2016-07-01,PG,sell_put,0.945,4,4,1.0866,0.945,0.0378,True
2016-07-01,PM,sell_put,1.0056,4,4,-0.4353,0.5703,0.022812,True
