ym,n,spy,disp_call,disp_strad,long_strad,short_strad,capin,cash,ratio,iv_ratio
2013-02,87,0.012759182757943188,0.0008291704326159703,0.00016983477966110196,-0.013261751039010873,0.013431585818671975,3.925058070058751,0.00012009367741242656,1.5999698758319447,1.599969875831945
2013-03,88,0.03797099470284482,-0.0011792795158454446,-0.004190427320490647,0.003048372453601217,-0.007238799774091864,4.030470682207394,0.00011196445087075805,1.5397771386222476,1.5397771386222472
2013-04,88,0.019212658808656302,0.007753012635412984,0.0074249335573210225,0.002149814086457795,0.005275119470863228,3.8497138599295053,0.00012018785767508812,1.7354922333735892,1.7354922333735894
2013-05,88,0.023608958764403942,0.007656395387432964,0.012837851156983184,0.009876786842304057,0.0029610643146791267,4.1416914380640835,8.787011618177459e-05,1.7448289617061024,1.7448289617061021
2013-06,88,-0.013344108063055304,0.00258705994022986,0.0011352936325788841,-0.016884528588765338,0.018019822221344222,4.447548516669979,7.166433861249751e-05,1.494339520158912,1.4943395201589125
2013-07,88,0.051677071489745874,0.004969874778876785,0.0001138683809705325,0.014119944699174134,-0.014006076318203602,4.610049523436091,7.154246285742292e-05,1.4649147268617724,1.4649147268617724
2013-08,88,-0.02999261966370581,0.00045770075103304143,-0.0037308856822014184,-0.0017754625723987829,-0.0019554231098026353,4.163064945029483,6.389129003664702e-05,1.7035154035154036,1.7035154035154034
2013-09,88,0.031646468905837555,0.002963269785016655,-0.0023071165846307207,-0.006192166023447615,0.0038850494388168945,4.4057368101752665,6.372950879321649e-05,1.388335807644165,1.3883358076441652
2013-10,88,0.046307136039476005,-0.0033392969147550307,-0.009471024798989983,0.0012320993862593712,-0.010703124185249354,4.6182363502532,7.153632273731009e-05,1.5369961877824576,1.5369961877824578
2013-11,88,0.029637230895528832,-0.0008998177150512047,-0.0036593365648417936,-0.0003298690245704897,-0.003329467540271304,3.938394861277032,6.404107009248198e-05,1.7310639896057494,1.7310639896057494
2013-12,88,0.025926216133364655,-0.00019515908336893012,-0.0026566924190047124,-0.0024811428573227735,-0.00017554956168193913,3.67907221436782,7.224069583922413e-05,1.625066304880039,1.6250663048800391
2014-01,88,-0.035248134485849736,0.0032107020252700944,-0.0014095920111168595,0.006247788804372596,-0.007657380815489456,4.104313781636747,5.5939150294045236e-05,1.7569101190240817,1.756910119024082
2014-02,88,0.04551578257312827,-0.005233344417703088,-0.010759050464996863,-0.002418781147122453,-0.00834026931787441,4.502281322189155,5.5707002562056335e-05,1.4196680842387344,1.4196680842387348
2014-03,88,0.008295312872580007,0.0036556389013680727,0.009857582073175029,-0.006223842860488354,0.016081424933663383,3.8726000246001826,6.408493331693321e-05,1.6562808660266288,1.6562808660266286
2014-04,87,0.006951736386045848,0.0019479252185778946,0.008677973203037691,-0.009122970120679806,0.017800943323717497,4.153203802431723,7.18850971481762e-05,1.7414616196535257,1.7414616196535262
2014-05,88,0.023206338386134506,9.145464332267414e-06,-0.0049658901199326946,-0.007265123893715183,0.002299233773782488,3.962805230658369,7.202789607700621e-05,1.7441301431127012,1.7441301431127012
2014-06,88,0.020644935245616614,-0.0007094385747361594,-0.0025890363498428442,-0.004022765912795697,0.0014337295629528529,3.310203127382568,8.057483072718118e-05,1.6887694990338846,1.6887694990338848
2014-07,88,-0.013437495693311208,0.0023240032692479267,0.0009831435295184618,-0.006081837307821529,0.007064980837339991,3.726588141522126,7.22050588938584e-05,1.9727859553034377,1.972785955303438
2014-08,88,0.039463382824212134,-0.004336810469102049,-0.006813992159184778,-0.0016151412017430219,-0.005198850957441756,3.8815951417941563,7.208880364365437e-05,1.314506037665019,1.314506037665019
2014-09,88,-0.013795513159614692,0.004055545082971292,0.00364434790766515,-0.003766066267280706,0.007410414174945856,3.045534216980659,7.27158493372645e-05,1.5577809015309012,1.5577809015309014
2014-10,87,0.023550143390710154,0.005654697150321876,0.010868378358868495,0.003529874834384753,0.0073385035244837435,4.08620807719496,7.193534394210377e-05,1.468426075770779,1.4684260757707785
2014-11,88,0.027472464297839005,0.006511689463569578,0.01233365461423188,0.011929081895743402,0.00040457271848847733,3.822867072412188,7.213284969569086e-05,1.5552538614754408,1.5552538614754405
2014-12,88,-0.002536679370677364,0.006105577823697214,0.011687033207351552,-0.00830359362788409,0.019990626835235642,3.5852643426298894,9.64147356573701e-05,1.6133194080724944,1.6133194080724944
2015-01,88,-0.02962950716292445,0.006605519668265437,0.006224059828084264,0.0013058636813586693,0.004918196146725595,4.578976531948307,8.746927151238072e-05,1.4774627421758573,1.477462742175857
2015-02,87,0.056204750876535314,0.000685647516064064,-0.0008646912016477791,0.010431658259102163,-0.011296349460749942,4.76091114877534,8.730249811362261e-05,1.2661397059952524,1.2661397059952524
2015-03,88,-0.015705430849381474,-0.0006147422163049875,-0.002308439343695151,-0.011391376315099582,0.00908293697140443,3.746679930889925,8.82322100633509e-05,1.6358393159635394,1.6358393159635394
2015-04,87,0.009833726268767995,0.010071871409608305,0.017698422338819634,-0.0018646950275868776,0.01956311736640651,4.402341990592432,9.559765800940757e-05,1.5656412593988824,1.5656412593988827
2015-05,88,0.012855668173063384,0.0019713815094325074,-0.00047986295064732405,-0.015779489206485833,0.015299626255838509,4.230811225616193,9.57691887743838e-05,1.5897766323024054,1.5897766323024052
2015-06,87,-0.02031200196396088,0.0032949550641455487,-0.0007007952901064299,-0.0075011530314396165,0.006800357741333187,3.5996057233165595,0.00010443376046640706,1.470919917709454,1.4709199177094543
2015-07,88,0.022589448327505757,0.009590249298640788,0.014614221543770938,0.0021391507470200784,0.01247507079675086,4.493771179221301,0.00010346508122251026,1.3889475788031063,1.3889475788031065
2015-08,88,-0.060949912233451586,-0.008382487088631835,-0.01749048330097846,0.01451189393781599,-0.03200237723879445,3.8740434002731563,0.00011214694936634801,1.7907575045902897,1.79075750459029
2015-09,88,-0.025516373837869866,0.001099134546568327,-0.002996522355385098,-0.027243745712700766,0.02424722335731567,5.947827832175372,0.00010972753419579542,1.273580287206266,1.2735802872062665
2015-10,88,0.08505969977827932,-0.003465232088522216,-0.008630347595374399,0.022375899366174467,-0.031006246961548866,5.995413041361982,9.4004586958638e-05,1.3673706941957233,1.3673706941957233
2015-11,88,0.0036553311514866405,0.0014516277384237757,0.004572470293949846,-0.01848812750453086,0.023060597798480707,4.3984968377996285,9.560150316220036e-05,1.6738776980946355,1.6738776980946355
2015-12,88,-0.017282678287804276,0.0024711450111167804,0.0009478022460511441,-0.012163164384755265,0.013110966630806409,4.264008866094597,0.0001914719822678108,1.5056675473790653,1.505667547379065
2016-01,90,-0.04978637900010785,0.0008309502262792371,0.000475102348768134,0.012661398539112969,-0.012186296190344835,4.798473557288817,0.00026973765825434836,1.4709567802909633,1.4709567802909636
2016-02,90,-0.0008255955490271694,0.005281278199381052,0.01570294677920181,-0.0208935685362436,0.03659651531544541,5.364115163019278,0.0002996803019837723,1.4365772953582585,1.4365772953582583
2016-03,90,0.06726576408880303,-0.00471523671172893,-0.012387417160857471,0.009523573408664152,-0.021910990569521623,5.33047873633629,0.00028400856379099114,1.3799449974591218,1.3799449974591218
2016-04,90,0.003940651917139437,0.011270118629861952,0.01370772881500863,-0.008279577464746267,0.021987306279754898,4.69560128632461,0.0002938552293671658,1.8389680278569167,1.8389680278569167
2016-05,90,0.017011998013900298,-0.0023010649726803133,-0.0031887462761502634,-0.016778947838734282,0.013590201562584019,4.537164825453593,0.0002943437417881848,1.569898917255983,1.569898917255983
2016-06,90,0.0034761666101963407,0.012993601171564385,0.02928636379868741,0.007223966802582368,0.022062396996105044,4.031198143546573,0.00030390120587876914,1.6002566923359003,1.6002566923358998
2016-07,89,0.0364710647829527,-0.004116508864464949,-0.008896544290289271,-0.0031365134219740964,-0.005760030868315174,4.619506520845419,0.0003099866038072524,1.7302030083642566,1.7302030083642563
2016-08,90,0.0011973704465775281,0.008456486181691172,0.014392443870919487,-0.005272963198605613,0.0196654070695251,3.7017967209631233,0.0003209940109301229,1.78459697172122,1.7845969717212202
2016-09,90,5.847050893725836e-05,0.005969438033832554,0.013432040430353186,-0.009482329819966596,0.022914370250319782,3.733897395930067,0.00032088700868023313,1.6257667169431875,1.6257667169431869
2016-10,90,-0.017337657732570566,0.004011706964515253,0.0028473820752656824,-0.005357496366262594,0.008204878441528276,4.373728511251393,0.0003187542382958287,1.8370241039817643,1.8370241039817647
2016-11,90,0.036838483731799876,0.009005436980148392,0.020869309472372616,0.02297173795289767,-0.002102428480525055,4.528135067243467,0.00032619553852025144,1.4582329317269074,1.4582329317269074
2016-12,90,0.02027167401243868,-0.003352572167141517,-0.006788510351430126,-0.011635705106743588,0.004847194755313462,4.250233288671733,0.0004308739502009772,1.8405890589058909,1.8405890589058909
2017-01,91,0.017894611306086494,0.0031168201885564467,0.0021606463857668763,-0.006332590538128719,0.008493236923895595,4.90215411862989,0.0005151133318574215,1.978483348712356,1.9784833487123563
2017-02,91,0.03929194882908993,-0.0056584838030581015,-0.013418136985252823,0.002299209716346994,-0.015717346701599817,4.299550548665911,0.0005263524719823375,2.1456634608181537,2.1456634608181537
2017-03,91,0.0012499101580920602,0.004746784226625471,0.007051743285405844,-0.013698533585870608,0.020750276871276452,3.930589085637589,0.0006324569551862192,1.7957985365570581,1.795798536557058
2017-04,91,0.009925831598148305,0.0028573421283350662,0.0019130626489628696,-0.009712716048650013,0.011625778697612882,3.926524539742494,0.0007205510659519315,1.9007020446491454,1.9007020446491454
2017-05,91,0.014112935616212186,0.007701061204323595,0.008730655927843726,0.0042250909799331025,0.004505564947910624,3.7463912557553303,0.0007299231996438554,2.159510386645456,2.1595103866454557
2017-06,91,0.006375230309995539,0.0073358472637766806,0.01247020880134831,0.001364658570549086,0.011105550230799224,3.651798187651302,0.0008350177490403553,2.1599314296641827,2.159931429664183
2017-07,91,0.02055389817119546,0.00027567793451902835,-0.00392092883356809,-0.003805135294555573,-0.00011579353901251714,4.252150091565442,0.0009175835616224978,2.287546822877518,2.2875468228775184
2017-08,91,0.002918066961760779,0.002219723931973971,0.003996638719373145,-0.009519385915372127,0.013516024634745272,3.9206586610075265,0.0009287669662769271,2.424430020921249,2.4244300209212493
2017-09,91,0.020148922971953365,0.006570299810658431,0.005503040784857419,0.0069630742011375715,-0.001460033416280152,3.6157368898377182,0.0009236825214723885,2.142597128898499,2.1425971288984984
2017-10,91,0.023564282796977087,0.005087191449806249,0.005230972422549302,0.011869014934753529,-0.006638042512204226,4.029327528674398,0.0009197189445168703,2.7215155320194357,2.7215155320194353
2017-11,91,0.030566136097257557,-0.005560241398260933,-0.014298434948653247,-0.0026231933453986934,-0.011675241603254553,4.24839731481571,0.0009255988259567814,2.6322258470695976,2.6322258470695963
2017-12,91,0.012128356855375833,-0.0026172964217149146,-0.0017426735394084347,-0.009766972468258084,0.008024298928849649,4.021510206029571,0.0010397669727680132,2.109799241552274,2.1097992415522735
2018-01,93,0.05635837470094862,-0.00396290500540003,-0.0099844440438186,0.02610599761753452,-0.03609044166135312,4.157464647418344,0.0011261497903928346,2.5470217883418225,2.5470217883418225
2018-02,93,-0.03636030738681917,-0.0046185217091841944,-0.010169664578379312,-0.001590558974916027,-0.008579105603463285,5.1979768495572705,0.0011218239406135724,2.059748341340654,2.0597483413406543
2018-03,94,-0.027410348986241284,-0.0030176186977762774,-0.011106082838399277,-0.016947741688280043,0.005841658849880767,5.173173881992884,0.0011932375619849228,1.636697743745616,1.6366977437456158
2018-04,94,0.005168318269516803,0.004828868511503565,0.01669935752136037,-0.01530323577165166,0.03200259329301203,5.8801970216425,0.001325520558611868,1.5952434654036036,1.5952434654036038
2018-05,94,0.02430869383876466,-0.0008406668028786146,0.00010543822894518683,-0.005959938564493897,0.0060653767934390835,4.973329859815588,0.0013462111603192793,1.7199500031946844,1.7199500031946842
2018-06,94,0.00575097682650183,0.005250815603702542,0.011162574494968226,-0.007712319269051282,0.018874893764019508,4.519174591065644,0.0014481258520355046,1.8612122999077407,1.8612122999077407
2018-07,94,0.037046142082487465,-0.0060600730020880685,-0.013561422493729918,-0.005656427886888813,-0.007904994606841105,5.310698716113854,0.0015071380454351878,1.9728894989704873,1.9728894989704875
2018-08,94,0.03192062666043638,-0.007134237396712352,-0.010569962855160448,-0.0017302346628419334,-0.008839728192318515,4.570339371921228,0.0015189220983302537,2.1593180578286955,2.1593180578286963
2018-09,94,0.005945455786425358,0.007978138607090365,0.00965913325767318,-0.004419921633193101,0.01407905489086628,3.9631978288414187,0.001560598035281327,2.0150709219858154,2.015070921985815
2018-10,94,-0.06910425210112048,-0.002890515793286523,-0.01594580610606719,0.029746012386128243,-0.04569181849219543,4.586666837533913,0.001741293330215006,2.3806832484267315,2.380683248426731
2018-11,94,0.018549061551430546,0.014947320079650075,0.018120855938535192,-0.004538385817585871,0.022659241756121065,6.225152260477919,0.0017192055418912384,1.552586713359214,1.5525867133592137
2018-12,94,-0.08804875854623961,-0.006560800050060735,-0.0191565553063707,0.027551674955233328,-0.046708230261604027,5.40933323610221,0.0017893401129503998,1.5001921426467013,1.5001921426467006
2019-01,95,0.08006609287528677,-0.007622490278817534,-0.015979646311598247,0.010829390455357205,-0.026809036766955452,7.413327567464783,0.0018517334486507044,1.5051295276052046,1.5051295276052048
2019-02,95,0.03241546058176037,0.0011042072286136188,-0.0042538327138548606,-0.004360663619018841,0.0001068309051639807,5.370385186942677,0.0018925922962611465,1.7379033312781427,1.7379033312781427
2019-03,95,0.018100488210133436,0.0007809315323071137,0.0003986626302437436,-0.008338138261050723,0.008736800891294466,4.633847901532088,0.0019152702213108973,1.786904443850744,1.7869044438507438
2019-04,95,0.04085230890273195,-0.003440268330095468,-0.006225453949618452,0.006476460335222022,-0.012701914284840474,4.934116229532229,0.0019171619893711001,1.8899026979212743,1.8899026979212739
2019-05,95,-0.06377073590550375,-0.007655023416787516,-0.018523434893198645,0.01901151882124924,-0.037534953714447886,4.6865599811091005,0.0018983260137095772,2.033457751947694,2.0334577519476937
2019-06,95,0.06958613505834466,-0.002473188588368244,-0.00905300338402254,0.017804398921355737,-0.026857402305378277,5.582284282740654,0.00187261802839231,1.4222588332205581,1.4222588332205586
2019-07,95,0.015119471449440258,0.000425878886600129,-0.0009927525282265627,-0.015874355186789618,0.014881602658563056,5.217803057801243,0.0018956439388439752,1.7841631460496705,1.7841631460496705
