ym,n,vix,long,short,disp,cash,spy,capin
2024-01,98,12.45,0.021390592999026042,-0.001519583408986948,0.019871009590039096,0.004362212863485884,0.015926617018114486,1.7888285894359979
2024-02,98,14.35,0.03201143716802675,-0.03490444560204998,-0.0028930084340232295,0.0043500873834823916,0.05218673395232387,2.061822510715387
2024-03,98,13.4,0.0187185804666408,-0.01688437285115486,0.0018342076154859409,0.0043561501234841375,0.032701939103215505,1.925325550075693
2024-04,98,13.01,-0.010089555601464491,0.01472220092422778,0.0046326453227632895,0.004358639037800645,-0.04031954733680698,1.8692899557078182
2024-05,98,15.65,0.023141152898180653,-0.03185839909775144,-0.008717246199570788,0.00434179100242737,0.05057963393354492,2.2486078252749695
2024-06,98,12.920000000000002,0.019635038330767813,-0.019954201092176937,-0.00031916276140912456,0.004359213402642915,0.035280160641754765,1.856358664699847
2024-07,98,12.44,0.02334589654535576,0.0022103921974125657,0.025556288742768322,0.004362276681801692,0.012108972455180167,1.7873917793240015
2024-08,98,16.36,0.017851606293454596,-0.0043851483973183,0.013466457896136296,0.004337259902005012,0.02336554202963792,2.350621343226741
2024-09,98,15.0,0.010988624907707401,-0.0036103869107858037,0.0073782379969215975,0.004182864551568206,0.021004576352000814,2.1552151679951783
2024-10,98,16.73,-0.0059606923268876975,0.01893177720694318,0.012971084880055484,0.003928247721475832,-0.008923398815693484,2.403783317370622
2024-11,98,23.16,0.027925760681862623,-0.03223283617564759,-0.004307075493784965,0.00373799744751713,0.05963351362768754,3.3276522193845555
2024-12,98,13.51,-0.008102640548431843,0.015288004188033616,0.007185363639601773,0.0036608644627778475,-0.02406010339609721,1.9411304613076572
2025-01,98,17.35,0.030416213802810666,-0.006685836611139939,0.02373037719167073,0.0035178104184118812,0.02685633659714526,2.50871819643747
2025-02,98,16.43,0.0106974164622782,0.01859229524865968,0.02928971171093788,0.003522610480759301,-0.012694826224656452,2.375691064407356
2025-03,98,19.63,-0.021509038669732874,0.022213436137017015,0.0007043974672841409,0.003505914611724797,-0.05571910513222289,2.8383941323381867
2025-04,98,22.28,-0.004177151573736088,0.025212193435187928,0.02103504186145184,0.003492088345180598,-0.008670223998505366,3.2215701104684045
2025-05,98,24.7,0.02746718968670099,-0.033637372261747914,-0.006170182575046923,0.0034794620942232546,0.06284495254464906,3.5714893055910952
2025-06,98,18.57,0.031149897629427725,-0.02934448113434859,0.0018054164950791346,0.003511445118342476,0.05138613709397677,2.685123741086099
2025-07,98,16.73,0.004293593087261184,-0.003639083934453717,0.0006545091528074665,0.0035210452430373164,0.02303149096060908,2.4190694770258716
2025-08,98,16.72,0.013851098195912535,-0.001188563070149253,0.012662535125763283,0.0035210974176280493,0.020519412461037057,2.4176235299385875
2025-09,98,15.36,0.026601052502826437,-0.017526602075219982,0.009074450427606455,0.0034385623887999424,0.035620488101362424,2.2209747260679844
2025-10,98,16.28,0.02222046342446786,-0.00493809282460496,0.0172823705998629,0.0033281011033364895,0.023837394994002947,2.354001858098099
2025-11,98,17.44,0.005809683596362322,0.017824248340376502,0.023633931936738822,0.0031517973410461224,0.001949968878745878,2.5217317202230247
2025-12,98,16.35,0.0016636710066928934,0.017720197013992824,0.01938386802068572,0.0030267121718810185,0.0007975201147529809,2.3641234877090858
2026-01,99,14.95,0.036750683535340715,0.0024997398559575778,0.03925042339129829,0.002966974780374801,0.014737783295277307,2.1876446030285512
2026-02,99,17.44,0.016109989287478775,0.019936597615440803,0.03604658690291958,0.0029559224193803696,-0.008641914713669485,2.5520081522955134
